"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"충청북도교육청","충청북도교육청","충청북도 증평군","S110000258","형석고등학교","04","사립","N","","0","0","101","0","1","121","0","0","123","0","1","345"
"충청북도교육청","충청북도교육청","충청북도 영동군","S110000259","황간고등학교","04","공립","N","","1","1","26","0","1","51","0","0","46","1","2","123"
"충청북도교육청","충청북도교육청","충청북도 청주시 흥덕구","S110001839","흥덕고등학교","04","공립","N","","5","1","287","1","3","313","1","2","346","7","6","946"
"충청북도교육청","충청북도교육청","충청북도 청주시 흥덕구","S110001840","서원고등학교","04","공립","N","","6","1","290","2","2","328","0","0","362","8","3","980"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110001841","주성고등학교","04","공립","N","","6","1","260","2","0","293","0","0","339","8","1","892"
"충청북도교육청","충청북도교육청","충청북도 청주시 청원구","S110001888","양청고등학교","04","공립","N","","1","3","217","3","7","256","0","0","270","4","10","743"
"충청북도교육청","충청북도교육청","충청북도 청주시 청원구","S110001915","청원고등학교","04","공립","N","","3","4","214","1","3","240","0","0","229","4","7","683"
"충청북도교육청","충청북도교육청","충청북도 청주시 서원구","S110001916","산남고등학교","04","공립","N","","11","0","255","0","2","316","0","0","350","11","2","921"
"충청북도교육청","충청북도교육청","충청북도 청주시 흥덕구","S110001917","봉명고등학교","04","공립","N","","4","1","236","3","2","252","0","0","346","7","3","834"
"충청북도교육청","충청북도교육청","충청북도 청주시 흥덕구","S110002004","오송고등학교","04","공립","N","","0","4","216","0","3","229","0","0","218","0","7","663"
"충청북도교육청","충청북도교육청","충청북도 음성군","S110002081","대금고등학교","04","공립","N","","5","4","172","3","1","179","0","2","196","8","7","547"
"충청북도교육청","충청북도교육청","충청북도 진천군","S110002171","서전고등학교","04","공립","N","","8","2","166","5","2","163","0","0","0","13","4","329"
"충청북도교육청","충청북도교육청","충청북도 청주시 흥덕구","S110000213","청주고등학교부설방송통신고등학교","11","공립","N","","0","1","114","1","1","114","1","2","95","2","4","323"
"충청북도교육청","충청북도교육청","충청북도 충주시","S110000243","충주고등학교부설방송통신고등학교","11","공립","N","","2","2","34","4","1","36","2","1","32","8","4","102"
"충청남도교육청","교육부","충청남도 공주시","S000003496","공주대학교사범대학부설고등학교","04","국립","N","","0","3","186","0","1","183","0","0","186","0","4","555"
"충청남도교육청","충청남도교육청","충청남도 홍성군","S120000123","갈산고등학교","04","공립","N","","2","0","49","2","0","71","0","1","75","4","1","195"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000124","강경고등학교","04","공립","N","","4","1","57","3","1","69","0","0","76","7","2","202"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000126","강상고등학교","04","공립","N","","1","2","104","1","1","106","0","1","111","2","4","321"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000128","건양대학교병설건양고등학교","04","사립","N","","6","4","78","0","0","102","0","0","105","6","4","285"
"충청남도교육청","충청남도교육청","충청남도 홍성군","S120000130","홍성공업고등학교","04","공립","N","","2","1","63","0","1","69","0","0","76","2","2","208"
"충청남도교육청","충청남도교육청","충청남도 공주시","S120000131","공주고등학교","04","공립","N","","2","4","207","1","4","200","0","1","255","3","9","662"
"충청남도교육청","충청남도교육청","충청남도 공주시","S120000132","공주마이스터고등학교","04","공립","N","","0","2","80","0","1","79","0","0","80","0","3","239"
"충청남도교육청","충청남도교육청","충청남도 공주시","S120000133","공주금성여자고등학교","04","사립","N","","7","3","157","3","5","194","0","0","225","10","8","576"
"충청남도교육청","충청남도교육청","충청남도 공주시","S120000134","공주생명과학고등학교","04","공립","N","","3","2","146","2","7","166","1","0","180","6","9","492"
"충청남도교육청","충청남도교육청","충청남도 공주시","S120000135","공주여자고등학교","04","공립","N","","1","6","161","0","2","198","0","0","218","1","8","577"
"충청남도교육청","충청남도교육청","충청남도 공주시","S120000137","공주영명고등학교","04","사립","N","","0","2","146","2","0","145","0","0","163","2","2","454"
"충청남도교육청","충청남도교육청","충청남도 공주시","S120000138","공주정보고등학교","04","사립","N","","0","2","77","2","2","78","0","0","96","2","4","251"
"충청남도교육청","충청남도교육청","충청남도 홍성군","S120000139","한국K-POP고등학교","04","사립","N","","8","7","37","10","4","22","3","2","42","21","13","101"
"충청남도교육청","충청남도교육청","충청남도 홍성군","S120000143","충남드론항공고등학교","04","공립","N","","2","2","28","0","2","78","0","0","127","2","4","233"
"충청남도교육청","충청남도교육청","충청남도 금산군","S120000144","금산고등학교","04","공립","N","","0","1","107","0","0","138","0","0","164","0","1","409"
"충청남도교육청","충청남도교육청","충청남도 금산군","S120000146","금산산업고등학교","04","공립","N","","0","0","49","2","3","74","0","0","99","2","3","222"
"충청남도교육청","충청남도교육청","충청남도 금산군","S120000147","금산여자고등학교","04","공립","N","","3","1","120","0","0","122","0","0","137","3","1","379"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000149","논산고등학교","04","공립","N","","2","3","103","0","1","116","0","0","120","2","4","339"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000150","논산공업고등학교","04","공립","N","","3","3","126","5","4","166","0","0","194","8","7","486"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000151","논산대건고등학교","04","사립","N","","0","5","213","1","7","227","1","0","232","2","12","672"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000152","논산여자고등학교","04","공립","N","","7","0","117","2","0","135","1","0","147","10","0","399"
"충청남도교육청","충청남도교육청","충청남도 논산시","S120000153","논산여자상업고등학교","04","사립","N","","2","7","139","0","3","139","0","0","172","2","10","450"
"충청남도교육청","충청남도교육청","충청남도 당진시","S120000154","당진고등학교","04","공립","N","","4","5","252","4","1","279","0","0","323","8","6","854"
"충청남도교육청","충청남도교육청","충청남도 당진시","S120000157","당진정보고등학교","04","공립","N","","0","0","211","0","0","245","0","2","258","0","2","714"
"충청남도교육청","충청남도교육청","충청남도 보령시","S120000158","대천고등학교","04","공립","N","","2","1","178","1","3","218","0","0","238","3","4","634"
"충청남도교육청","충청남도교육청","충청남도 보령시","S120000160","대천여자고등학교","04","공립","N","","1","5","192","1","4","217","1","0","246","3","9","655"
"충청남도교육청","충청남도교육청","충청남도 보령시","S120000161","대천여자상업고등학교","04","공립","N","","2","2","98","1","1","116","0","0","142","3","3","356"
"충청남도교육청","충청남도교육청","충청남도 예산군","S120000162","대흥고등학교","04","사립","N","","2","1","47","3","3","46","0","0","50","5","4","143"
"충청남도교육청","충청남도교육청","충청남도 예산군","S120000163","덕산고등학교","04","공립","N","","2","0","70","0","2","73","0","0","81","2","2","224"
"충청남도교육청","충청남도교육청","충청남도 아산시","S120000164","아산전자기계고등학교","04","공립","N","","0","0","100","1","0","116","0","0","124","1","0","340"
"충청남도교육청","충청남도교육청","충청남도 태안군","S120000165","만리포고등학교","04","공립","N","","2","3","43","1","0","40","0","1","61","3","4","144"
"충청남도교육청","충청남도교육청","충청남도 천안시 동남구","S120000166","목천고등학교","04","공립","N","","8","0","83","2","0","99","0","0","151","10","0","333"
"충청남도교육청","충청남도교육청","충청남도 천안시 동남구","S120000167","병천고등학교","04","공립","N","","1","7","162","0","1","163","0","1","199","1","9","524"
"충청남도교육청","충청남도교육청","충청남도 천안시 동남구","S120000168","복자여자고등학교","04","사립","N","","5","4","241","0","1","282","1","0","324","6","5","847"
"충청남도교육청","충청남도교육청","충청남도 서산시","S120000169","부석고등학교","04","공립","N","","1","1","136","3","0","150","0","0","167","4","1","453"
"충청남도교육청","충청남도교육청","충청남도 부여군","S120000170","부여고등학교","04","공립","N","","4","5","181","1","3","195","0","0","245","5","8","621"
"충청남도교육청","충청남도교육청","충청남도 부여군","S120000172","부여여자고등학교","04","공립","N","","5","0","135","3","0","148","0","0","187","8","0","470"
