자치구,CCTV 용도,위도,경도,CCTV 수량
중랑구,방범,37.61553888,127.0977834,3
중랑구,방범,37.59195328,127.0957565,4
중랑구,방범,37.59169724,127.091216,5
중랑구,방범,37.59363174,127.0949783,2
중랑구,방범,37.59434891,127.0740891,2
중랑구,방범,37.60779953,127.0749207,4
중랑구,방범,37.61044389,127.0810228,4
중랑구,방범,37.60551453,127.1050339,4
중랑구,방범,37.6088829,127.075531,3
중랑구,방범,37.60653252,127.0805629,4
중랑구,방범,37.60752869,127.0773468,3
중랑구,방범,37.61075756,127.0775504,4
중랑구,방범,37.61354446,127.0737686,1
중랑구,방범,37.61571441,127.0770428,4
중랑구,방범,37.59210587,127.0879364,3
중랑구,방범,37.5915451,127.0849228,2
중랑구,방범,37.59209061,127.082016,2
중랑구,방범,37.6101656,127.0794229,4
중랑구,방범,37.6097641,127.0765381,1
중랑구,방범,37.57852173,127.0837479,2
중랑구,방범,37.59101868,127.091095,3
중랑구,방범,37.60257198,127.0855754,3
중랑구,방범,37.6098327,127.0786007,3
중랑구,방범,37.61658062,127.0934168,1
중랑구,방범,37.60343375,127.0756965,1
중랑구,방범,37.59047699,127.0851593,2
중랑구,방범,37.59259796,127.1024704,3
중랑구,방범,37.58953094,127.0831299,4
중랑구,방범,37.59420208,127.0900553,1
중랑구,방범,37.6147995,127.0729828,1
중랑구,방범,37.60366821,127.1100616,3
중랑구,방범,37.6167717,127.0812454,3
중랑구,방범,37.58566111,127.0820261,1
중랑구,방범,37.60216522,127.103302,3
중랑구,방범,37.6125946,127.0733643,3
중랑구,방범,37.57856369,127.0933075,3
중랑구,방범,37.61063057,127.0764832,3
중랑구,방범,37.61422124,127.0737088,2
중랑구,방범,37.61304092,127.074501,3
중랑구,방범,37.61659079,127.0794438,4
중랑구,방범,37.59192276,127.0896378,3
중랑구,방범,37.59009171,127.0979996,1
중랑구,방범,37.61489105,127.084671,3
중랑구,방범,37.59244919,127.0982819,2
중랑구,방범,37.6136322,127.0795212,2
중랑구,방범,37.59103394,127.0887299,3
중랑구,방범,37.59043121,127.0739822,3
중랑구,방범,37.58666611,127.0860596,4
중랑구,방범,37.60213766,127.0905346,3
중랑구,방범,37.60552597,127.0794525,3
중랑구,방범,37.57771926,127.086607,1
중랑구,방범,37.57694798,127.0876529,3
중랑구,방범,37.60229991,127.0819568,4
중랑구,방범,37.5913006,127.0970897,2
중랑구,방범,37.58937836,127.0915985,4
중랑구,방범,37.59577666,127.0775109,1
중랑구,방범,37.61064148,127.0761642,1
중랑구,방범,37.5978241,127.0867615,3
중랑구,방범,37.5929184,127.0782166,4
중랑구,방범,37.61188294,127.076653,3
중랑구,방범,37.59135971,127.0799652,4
중랑구,방범,37.60255432,127.0958099,3
중랑구,방범,37.59498687,127.1014168,1
중랑구,방범,37.61524088,127.0795164,4
중랑구,방범,37.59307982,127.0824238,2
중랑구,방범,37.59243461,127.0881651,3
중랑구,방범,37.59446335,127.0971527,4
중랑구,방범,37.59050129,127.0917005,3
중랑구,방범,37.59498505,127.0850017,2
중랑구,방범,37.59220387,127.0941253,4
중랑구,방범,37.59267497,127.0776902,1
중랑구,방범,37.61711378,127.1015406,3
중랑구,방범,37.58917618,127.0837021,2
중랑구,방범,37.59122125,127.1013843,4
중랑구,방범,37.6144089,127.0793664,4
중랑구,방범,37.58382386,127.0783195,3
중랑구,방범,37.58380127,127.0856323,1
중랑구,방범,37.5776329,127.0868607,1
중랑구,방범,37.58291228,127.0894084,4
중랑구,방범,37.58105851,127.0926486,4
중랑구,방범,37.5912547,127.1030409,2
중랑구,방범,37.59012985,127.0854568,5
중랑구,방범,37.61357117,127.074379,1
중랑구,방범,37.61214066,127.0785599,4
중랑구,방범,37.58947372,127.0987015,3
중랑구,방범,37.5925293,127.0913391,4
중랑구,방범,37.60742052,127.0811213,4
중랑구,방범,37.61823273,127.0817871,2
중랑구,방범,37.59348348,127.0776224,2
중랑구,방범,37.59194183,127.0886765,3
중랑구,방범,37.59082119,127.0752396,1
중랑구,방범,37.59025955,127.0819931,4
중랑구,방범,37.59027729,127.0879836,4
중랑구,방범,37.59030533,127.099556,3
중랑구,방범,37.59043884,127.0938339,1
중랑구,방범,37.59185028,127.0901184,4
중랑구,방범,37.60486065,127.0802276,2
중랑구,방범,37.59760733,127.0852728,2
중랑구,방범,37.61352921,127.0814743,3
중랑구,방범,37.61350675,127.1054068,3
중랑구,방범,37.58992767,127.0992584,4
중랑구,방범,37.60249428,127.0769378,1
중랑구,방범,37.59117508,127.0939636,1
중랑구,방범,37.58909519,127.0736543,4
중랑구,방범,37.59024794,127.0862819,3
중랑구,방범,37.58924172,127.0798635,3
중랑구,방범,37.6174202,127.0819702,4
중랑구,방범,37.589737,127.086763,2
중랑구,방범,37.59134672,127.0909699,2
중랑구,방범,37.61619285,127.0784395,4
중랑구,방범,37.61773956,127.0813106,2
중랑구,방범,37.59116745,127.0942307,3
중랑구,방범,37.58964539,127.0881958,4
중랑구,방범,37.58932257,127.0945565,3
중랑구,방범,37.61366922,127.0753539,4
중랑구,방범,37.61832503,127.0859977,2
중랑구,방범,37.60877965,127.0808826,4
중랑구,방범,37.59521958,127.095075,2
중랑구,방범,37.57179006,127.0878337,3
중랑구,방범,37.60837555,127.0731888,4
중랑구,방범,37.60837479,127.0787794,4
중랑구,방범,37.59009933,127.09021,4
중랑구,방범,37.61787056,127.0870497,1
중랑구,방범,37.57645416,127.0875473,2
중랑구,방범,37.58623886,127.0812759,3
중랑구,방범,37.59652328,127.0763855,2
중랑구,방범,37.61690521,127.0797424,1
중랑구,방범,37.60680938,127.0782726,2
중랑구,방범,37.59750964,127.0721799,1
중랑구,방범,37.57177475,127.0847702,3
중랑구,방범,37.58909225,127.0875626,2
중랑구,방범,37.60723877,127.0742188,1
중랑구,방범,37.61770248,127.102478,3
중랑구,방범,37.6073043,127.0803627,3
중랑구,방범,37.58908463,127.0975342,2
중랑구,방범,37.6174469,127.0782547,4
중랑구,방범,37.59761429,127.079422,3
중랑구,방범,37.59850535,127.0975142,4
중랑구,방범,37.59086609,127.0809021,3
중랑구,방범,37.58182081,127.0867135,4
중랑구,방범,37.59287227,127.0866806,4
중랑구,방범,37.59098053,127.081665,1
중랑구,방범,37.59991455,127.088562,2
중랑구,방범,37.6070137,127.0913086,3
중랑구,방범,37.60621909,127.1057644,4
중랑구,방범,37.57730497,127.0898067,3
중랑구,방범,37.60387421,127.0874786,2
중랑구,방범,37.58004478,127.0836163,4
중랑구,방범,37.60456056,127.0821337,3
중랑구,방범,37.60355759,127.0947418,2
중랑구,방범,37.57725634,127.0838801,3
중랑구,방범,37.58219879,127.0892358,3
중랑구,방범,37.58322144,127.0923691,4
중랑구,방범,37.58051073,127.0864165,4
중랑구,방범,37.58417815,127.0931081,4
중랑구,방범,37.58416886,127.0826985,1
중랑구,방범,37.59122432,127.0785631,3
중랑구,방범,37.58543396,127.0813904,3
중랑구,방범,37.58724213,127.0937271,4
중랑구,방범,37.5772004,127.0806113,2
중랑구,방범,37.60482038,127.0772578,1
중랑구,방범,37.61223422,127.0805815,4
중랑구,방범,37.58419037,127.081337,3
중랑구,방범,37.59279672,127.0836989,4
중랑구,방범,37.58626556,127.0962219,2
중랑구,방범,37.58712725,127.1003274,3
중랑구,방범,37.5775121,127.0811765,4
중랑구,방범,37.58611298,127.0828476,4
중랑구,방범,37.59037973,127.0887251,1
중랑구,방범,37.61149979,127.0795898,2
중랑구,방범,37.59329987,127.0974731,3
중랑구,방범,37.5730629,127.0841827,4
중랑구,방범,37.57774353,127.0842361,2
중랑구,방범,37.59075546,127.0834503,1
중랑구,방범,37.60116959,127.1007919,2
중랑구,방범,37.57659531,127.0838776,5
중랑구,방범,37.57519401,127.0823473,3
중랑구,방범,37.59270064,127.0798847,2
중랑구,방범,37.58981466,127.0773315,2
중랑구,방범,37.60311127,127.0953598,2
중랑구,방범,37.60502625,127.0966873,2
중랑구,방범,37.591465,127.0891418,4
중랑구,방범,37.60578918,127.0777435,2
중랑구,방범,37.59562102,127.0972507,3
중랑구,방범,37.59553909,127.0875931,1
중랑구,방범,37.57172504,127.0862751,2
중랑구,방범,37.57582474,127.0861664,2
중랑구,방범,37.61616775,127.0858008,3
중랑구,방범,37.59111023,127.0846634,4
중랑구,방범,37.60843996,127.0971965,2
중랑구,방범,37.58375931,127.0924301,4
중랑구,방범,37.59377054,127.1031019,3
중랑구,방범,37.577034,127.0898361,2
중랑구,방범,37.57868195,127.0863342,4
중랑구,방범,37.60626728,127.0813174,2
중랑구,방범,37.57394968,127.0829947,3
중랑구,방범,37.60904694,127.0796127,2
중랑구,방범,37.60045242,127.0912476,4
중랑구,방범,37.57919107,127.0906856,4
중랑구,방범,37.58588485,127.0853599,3
중랑구,방범,37.60872679,127.1126586,3
중랑구,방범,37.60507699,127.0771962,4
중랑구,방범,37.59169929,127.0779238,1
중랑구,방범,37.60290527,127.0957642,1
중랑구,방범,37.60490799,127.0988922,4
중랑구,방범,37.60437034,127.0809627,3
중랑구,방범,37.59585571,127.075264,4
중랑구,방범,37.57909012,127.087883,1
중랑구,방범,37.60694504,127.0971375,3
중랑구,방범,37.5787033,127.0843854,1
중랑구,방범,37.60764694,127.0736771,3
중랑구,방범,37.60202026,127.0880432,1
중랑구,방범,37.60307693,127.0808792,1
중랑구,방범,37.60587192,127.0832542,4
중랑구,방범,37.578641,127.0870971,2
중랑구,방범,37.60585859,127.1062151,4
중랑구,방범,37.58270367,127.0880061,4
중랑구,방범,37.59183945,127.1017354,4
중랑구,방범,37.59165192,127.1002197,3
중랑구,방범,37.58558822,127.0820251,3
중랑구,방범,37.5925293,127.0741577,1
중랑구,방범,37.60377889,127.1005831,4
중랑구,방범,37.59225863,127.1004539,4
중랑구,방범,37.57967758,127.0869141,1
중랑구,방범,37.58765362,127.0900547,4
중랑구,방범,37.60106277,127.0983276,1
중랑구,방범,37.59485825,127.102557,3
중랑구,방범,37.60875308,127.0747187,2
중랑구,방범,37.57909514,127.0858579,4
중랑구,방범,37.60058751,127.0787329,4
중랑구,방범,37.59066338,127.0922331,1
중랑구,방범,37.58879709,127.0956309,3
중랑구,방범,37.58880234,127.0742798,1
중랑구,방범,37.60054016,127.0985413,3
중랑구,방범,37.59960556,127.0850983,4
중랑구,방범,37.58626175,127.0924606,3
중랑구,방범,37.6074295,127.0771637,1
중랑구,방범,37.61044312,127.095932,3
중랑구,방범,37.60212224,127.1081813,4
중랑구,방범,37.59680939,127.0763779,1
중랑구,방범,37.58223278,127.0880349,3
중랑구,방범,37.59462738,127.0925827,1
중랑구,방범,37.58886577,127.0869216,2
중랑구,방범,37.5909011,127.0740946,3
중랑구,방범,37.59520275,127.089267,4
중랑구,방범,37.58662415,127.0887222,3
중랑구,방범,37.57892227,127.0904541,3
중랑구,방범,37.60379223,127.0993336,3
중랑구,방범,37.58762741,127.0904617,1
중랑구,방범,37.57815205,127.0891996,4
중랑구,방범,37.5788269,127.0882187,4
중랑구,방범,37.5913478,127.0993414,4
중랑구,방범,37.58476684,127.0804437,1
중랑구,방범,37.59307149,127.0941966,3
중랑구,방범,37.5793072,127.0895914,4
중랑구,방범,37.57450094,127.0876029,2
중랑구,방범,37.57691574,127.0812912,4
중랑구,방범,37.581707,127.0883102,2
중랑구,방범,37.58648251,127.0822796,1
중랑구,방범,37.58348669,127.081257,3
중랑구,방범,37.58299279,127.0795873,3
중랑구,방범,37.57517046,127.0846351,4
중랑구,방범,37.58343124,127.0900879,2
중랑구,방범,37.57930318,127.0878398,4
중랑구,방범,37.58372902,127.079254,4
중랑구,방범,37.58703967,127.0890692,3
중랑구,방범,37.57574463,127.0870438,4
중랑구,방범,37.58496475,127.0902557,3
중랑구,방범,37.57412796,127.0841868,3
중랑구,방범,37.58476257,127.087471,3
중랑구,방범,37.58125375,127.0840938,3
중랑구,방범,37.58711457,127.0896047,2
중랑구,방범,37.57614168,127.0836449,4
중랑구,방범,37.58657837,127.0825272,4
중랑구,방범,37.57837912,127.0849606,3
중랑구,방범,37.57894282,127.0923764,3
중랑구,방범,37.5934805,127.0749782,3
중랑구,방범,37.5865447,127.0764731,1
중랑구,방범,37.57817682,127.0920146,4
중랑구,방범,37.57627487,127.0853424,3
중랑구,방범,37.58740234,127.0836639,4
중랑구,방범,37.58779526,127.0853271,2
중랑구,방범,37.57952499,127.0951004,4
중랑구,방범,37.57178242,127.0841227,2
중랑구,방범,37.58840312,127.1015535,2
중랑구,방범,37.57193268,127.0829358,3
중랑구,방범,37.58824158,127.0790558,4
중랑구,방범,37.5933342,127.0919189,2
중랑구,방범,37.59469618,127.0930224,2
중랑구,방범,37.5933609,127.0810013,4
중랑구,방범,37.60585692,127.0979303,4
중랑구,방범,37.5940361,127.0713806,3
중랑구,방범,37.59576419,127.0967267,4
중랑구,방범,37.5815988,127.0935979,1
중랑구,방범,37.59379962,127.0714586,2
중랑구,방범,37.59361229,127.1021178,4
중랑구,방범,37.59466792,127.0900529,3
중랑구,방범,37.59457017,127.0921061,3
중랑구,방범,37.59093857,127.1005707,4
중랑구,방범,37.57921168,127.0854043,3
중랑구,방범,37.59657186,127.0746319,1
중랑구,방범,37.59033203,127.075325,3
중랑구,방범,37.57761383,127.0884323,2
중랑구,방범,37.59370041,127.0853653,3
중랑구,방범,37.57923435,127.0832424,4
중랑구,방범,37.5990984,127.0995569,4
중랑구,방범,37.60488129,127.0743027,3
중랑구,방범,37.59581046,127.0794291,2
중랑구,방범,37.59651329,127.1010286,2
중랑구,방범,37.59757233,127.0726929,1
중랑구,방범,37.59535356,127.0842558,4
중랑구,방범,37.60645676,127.0798569,4
중랑구,방범,37.57342911,127.0830917,4
중랑구,방범,37.57801056,127.0922012,4
중랑구,방범,37.58214951,127.090477,4
중랑구,방범,37.59615326,127.098587,1
중랑구,방범,37.58486938,127.0768433,1
중랑구,방범,37.59624863,127.0961151,2
중랑구,방범,37.59569701,127.0780767,1
중랑구,방범,37.59633255,127.0983734,3
중랑구,방범,37.59697342,127.096283,2
중랑구,방범,37.5908165,127.0927658,1
중랑구,방범,37.5963009,127.0738948,3
중랑구,방범,37.59729385,127.0955658,2
중랑구,방범,37.59535255,127.1016029,2
중랑구,방범,37.58293213,127.0900495,4
중랑구,방범,37.58480156,127.0789245,1
중랑구,방범,37.59762851,127.0963134,4
중랑구,방범,37.60323715,127.0986328,2
중랑구,방범,37.58200011,127.0915678,1
중랑구,방범,37.59700775,127.0740051,3
중랑구,방범,37.60070664,127.0929965,2
중랑구,방범,37.59781647,127.0740128,4
중랑구,방범,37.59793725,127.1034561,3
중랑구,방범,37.59794379,127.0845694,3
중랑구,방범,37.59827423,127.0809097,3
중랑구,방범,37.58095468,127.0914603,1
중랑구,방범,37.59890366,127.1045074,3
중랑구,방범,37.59851074,127.101059,2
중랑구,방범,37.59879303,127.0758209,1
중랑구,방범,37.58453208,127.078232,3
중랑구,방범,37.5879097,127.0777893,1
중랑구,방범,37.59848266,127.0996369,3
중랑구,방범,37.60297394,127.0841751,2
중랑구,방범,37.57572283,127.0833332,4
중구,회전식,37.554185,127.014058,1
중구,고정식,37.561861,127.978257,2
중구,고정식,37.554185,127.014058,1
중구,회전식,37.554243,127.01216,1
중구,고정식,37.563813,127.017149,1
중구,고정식,37.554424,127.004995,1
중구,고정식,37.554609,126.974119,1
중구,고정식,37.5554,127.010369,1
중구,고정식,37.5605853,127.0206778,1
중구,고정식,37.557334,127.016577,2
중구,회전식,37.553366,127.015187,2
중구,회전식,37.557354,127.014617,1
중구,회전식,37.562185,127.001161,1
중구,회전식,37.552037,127.014082,1
중구,회전식,37.557949,126.995473,1
중구,회전식,37.55263909,127.0107561,1
중구,고정식,37.56277,127.009454,2
중구,회전식,37.558831,126.968339,1
중구,고정식,37.557512,126.985225,1
중구,회전식,37.560648,127.01869,1
중구,회전식,37.5621271,127.0221049,1
중구,고정식,37.557296,127.01123,1
중구,고정식,37.552573,126.962836,2
중구,고정식,37.554732,127.009531,1
중구,고정식,37.561685,127.020398,1
중구,고정식,37.556777,126.98058,1
중구,회전식,37.564435,127.020895,1
중구,회전식,37.552168,127.013916,1
중구,회전식,37.558932,127.015014,1
중구,고정식,37.568953,126.977344,1
중구,회전식,37.56074888,127.0208198,1
중구,회전식,37.56277,127.009454,1
중구,회전식,37.563662,127.018424,1
중구,회전식,37.55299207,127.0102063,1
중구,회전식,37.561128,126.997252,1
중구,회전식,37.560025,126.992517,1
중구,회전식,37.56111459,127.0042545,1
중구,고정식,37.562317,126.97044,2
중구,고정식,37.5621271,127.0221049,2
중구,고정식,37.567986,126.980421,2
중구,회전식,37.564796,126.987226,1
중구,회전식,37.5624477,127.003879,1
중구,회전식,37.562486,127.024522,1
중구,회전식,37.56329603,127.0056841,1
중구,고정식,37.559668,127.014119,3
중구,회전식,37.556014,126.981874,1
중구,회전식,37.564795,126.987117,1
중구,회전식,37.562609,127.022939,1
중구,회전식,37.563811,126.97295,2
중구,고정식,37.552379,127.004798,1
중구,회전식,37.559724,126.9975,1
중구,고정식,37.562307,127.018133,2
중구,회전식,37.562913,127.025051,1
중구,고정식,37.560025,126.992517,1
중구,회전식,37.558967,126.9983381,1
중구,회전식,37.552819,127.012604,1
중구,고정식,37.556864,126.980859,2
중구,회전식,37.554732,127.009531,1
중구,회전식,37.555803,127.014,1
중구,회전식,37.568377,126.971341,1
중구,회전식,37.5554,127.010369,1
중구,회전식,37.5605468,127.0149722,1
중구,회전식,37.56211177,127.0230487,1
중구,회전식,37.557823,126.995394,1
중구,회전식,37.557512,126.985225,1
중구,회전식,37.556129,127.016358,1
중구,회전식,37.55742554,126.9819626,1
중구,회전식,37.554424,127.004995,1
중구,회전식,37.56015141,126.9901514,1
중구,회전식,37.554279,127.008593,1
중구,고정식,37.55326,127.014113,1
중구,고정식,37.552168,127.013916,1
중구,고정식,37.552609,126.962871,1
중구,고정식,37.558967,126.9983381,2
중구,회전식,37.56507133,127.0197174,1
중구,회전식,37.556818,128.96562,1
중구,고정식,37.559914,127.013956,1
중구,회전식,37.565585,126.990527,1
중구,회전식,37.567236,126.997832,1
